full_geoid,wiki_url
3101,https://en.wikipedia.org/wiki/Nebraska%27s_1st_congressional_district
2101,https://en.wikipedia.org/wiki/Kentucky%27s_1st_congressional_district
1719,https://en.wikipedia.org/wiki/Illinois%27s_19th_congressional_district
2801,https://en.wikipedia.org/wiki/Mississippi%27s_1st_congressional_district
1301,https://en.wikipedia.org/wiki/Georgia%27s_1st_congressional_district
4205,https://en.wikipedia.org/wiki/Pennsylvania%27s_5th_congressional_district
0601,https://en.wikipedia.org/wiki/California%27s_1st_congressional_district
1303,https://en.wikipedia.org/wiki/Georgia%27s_3rd_congressional_district
2204,https://en.wikipedia.org/wiki/Louisiana%27s_4th_congressional_district
4815,https://en.wikipedia.org/wiki/Texas%27s_15th_congressional_district
2105,https://en.wikipedia.org/wiki/Kentucky%27s_5th_congressional_district
0102,https://en.wikipedia.org/wiki/Alabama%27s_2nd_congressional_district
0622,https://en.wikipedia.org/wiki/California%27s_22nd_congressional_district
4004,https://en.wikipedia.org/wiki/Oklahoma%27s_4th_congressional_district
4828,https://en.wikipedia.org/wiki/Texas%27s_28th_congressional_district
1715,https://en.wikipedia.org/wiki/Illinois%27s_15th_congressional_district
4704,https://en.wikipedia.org/wiki/Tennessee%27s_4th_congressional_district
5508,https://en.wikipedia.org/wiki/Wisconsin%27s_8th_congressional_district
1302,https://en.wikipedia.org/wiki/Georgia%27s_2nd_congressional_district
4804,https://en.wikipedia.org/wiki/Texas%27s_4th_congressional_district
2004,https://en.wikipedia.org/wiki/Kansas%27s_4th_congressional_district
1202,https://en.wikipedia.org/wiki/Florida%27s_2nd_congressional_district
5403,https://en.wikipedia.org/wiki/West_Virginia%27s_3rd_congressional_district
5000,https://en.wikipedia.org/wiki/Vermont%27s_At-large_congressional_district
0408,https://en.wikipedia.org/wiki/Arizona%27s_8th_congressional_district
5105,https://en.wikipedia.org/wiki/Virginia%27s_5th_congressional_district
5109,https://en.wikipedia.org/wiki/Virginia%27s_9th_congressional_district
2804,https://en.wikipedia.org/wiki/Mississippi%27s_4th_congressional_district
0107,https://en.wikipedia.org/wiki/Alabama%27s_7th_congressional_district
4801,https://en.wikipedia.org/wiki/Texas%27s_1st_congressional_district
0503,https://en.wikipedia.org/wiki/Arkansas%27s_3rd_congressional_district
5402,https://en.wikipedia.org/wiki/West_Virginia%27s_2nd_congressional_district
0104,https://en.wikipedia.org/wiki/Alabama%27s_4th_congressional_district
4708,https://en.wikipedia.org/wiki/Tennessee%27s_8th_congressional_district
1718,https://en.wikipedia.org/wiki/Illinois%27s_18th_congressional_district
4808,https://en.wikipedia.org/wiki/Texas%27s_8th_congressional_district
1717,https://en.wikipedia.org/wiki/Illinois%27s_17th_congressional_district
4506,https://en.wikipedia.org/wiki/South_Carolina%27s_6th_congressional_district
0621,https://en.wikipedia.org/wiki/California%27s_21st_congressional_district
4825,https://en.wikipedia.org/wiki/Texas%27s_25th_congressional_district
0103,https://en.wikipedia.org/wiki/Alabama%27s_3rd_congressional_district
0805,https://en.wikipedia.org/wiki/Colorado%27s_5th_congressional_district
4817,https://en.wikipedia.org/wiki/Texas%27s_17th_congressional_district
2102,https://en.wikipedia.org/wiki/Kentucky%27s_2nd_congressional_district
1902,https://en.wikipedia.org/wiki/Iowa%27s_2nd_congressional_district
5303,https://en.wikipedia.org/wiki/Washington%27s_3rd_congressional_district
2604,https://en.wikipedia.org/wiki/Michigan%27s_4th_congressional_district
1901,https://en.wikipedia.org/wiki/Iowa%27s_1st_congressional_district
3701,https://en.wikipedia.org/wiki/North_Carolina%27s_1st_congressional_district
4209,https://en.wikipedia.org/wiki/Pennsylvania%27s_9th_congressional_district
4831,https://en.wikipedia.org/wiki/Texas%27s_31st_congressional_district
4814,https://en.wikipedia.org/wiki/Texas%27s_14th_congressional_district
1808,https://en.wikipedia.org/wiki/Indiana%27s_8th_congressional_district
4505,https://en.wikipedia.org/wiki/South_Carolina%27s_5th_congressional_district
3620,https://en.wikipedia.org/wiki/New_York%27s_20th_congressional_district
2203,https://en.wikipedia.org/wiki/Louisiana%27s_3rd_congressional_district
1903,https://en.wikipedia.org/wiki/Iowa%27s_3rd_congressional_district
1309,https://en.wikipedia.org/wiki/Georgia%27s_9th_congressional_district
3918,https://en.wikipedia.org/wiki/Ohio%27s_18th_congressional_district
5306,https://en.wikipedia.org/wiki/Washington%27s_6th_congressional_district
0619,https://en.wikipedia.org/wiki/California%27s_19th_congressional_district
1809,https://en.wikipedia.org/wiki/Indiana%27s_9th_congressional_district
5302,https://en.wikipedia.org/wiki/Washington%27s_2nd_congressional_district
4210,https://en.wikipedia.org/wiki/Pennsylvania%27s_10th_congressional_district
3302,https://en.wikipedia.org/wiki/New_Hampshire%27s_2nd_congressional_district
0101,https://en.wikipedia.org/wiki/Alabama%27s_1st_congressional_district
4707,https://en.wikipedia.org/wiki/Tennessee%27s_7th_congressional_district
5401,https://en.wikipedia.org/wiki/West_Virginia%27s_1st_congressional_district
2207,https://en.wikipedia.org/wiki/Louisiana%27s_7th_congressional_district
1502,https://en.wikipedia.org/wiki/Hawaii%27s_2nd_congressional_district
4806,https://en.wikipedia.org/wiki/Texas%27s_6th_congressional_district
3703,https://en.wikipedia.org/wiki/North_Carolina%27s_3rd_congressional_district
3624,https://en.wikipedia.org/wiki/New_York%27s_24th_congressional_district
3905,https://en.wikipedia.org/wiki/Ohio%27s_5th_congressional_district
3707,https://en.wikipedia.org/wiki/North_Carolina%27s_7th_congressional_district
3711,https://en.wikipedia.org/wiki/North_Carolina%27s_11th_congressional_district
0645,https://en.wikipedia.org/wiki/California%27s_45th_congressional_district
0502,https://en.wikipedia.org/wiki/Arkansas%27s_2nd_congressional_district
2104,https://en.wikipedia.org/wiki/Kentucky%27s_4th_congressional_district
3629,https://en.wikipedia.org/wiki/New_York%27s_29th_congressional_district
5106,https://en.wikipedia.org/wiki/Virginia%27s_6th_congressional_district
5506,https://en.wikipedia.org/wiki/Wisconsin%27s_6th_congressional_district
0802,https://en.wikipedia.org/wiki/Colorado%27s_2nd_congressional_district
1806,https://en.wikipedia.org/wiki/Indiana%27s_6th_congressional_district
4706,https://en.wikipedia.org/wiki/Tennessee%27s_6th_congressional_district
2907,https://en.wikipedia.org/wiki/Missouri%27s_7th_congressional_district
4805,https://en.wikipedia.org/wiki/Texas%27s_5th_congressional_district
4503,https://en.wikipedia.org/wiki/South_Carolina%27s_3rd_congressional_district
2602,https://en.wikipedia.org/wiki/Michigan%27s_2nd_congressional_district
4105,https://en.wikipedia.org/wiki/Oregon%27s_5th_congressional_district
1312,https://en.wikipedia.org/wiki/Georgia%27s_12th_congressional_district
3906,https://en.wikipedia.org/wiki/Ohio%27s_6th_congressional_district
0620,https://en.wikipedia.org/wiki/California%27s_20th_congressional_district
0617,https://en.wikipedia.org/wiki/California%27s_17th_congressional_district
4502,https://en.wikipedia.org/wiki/South_Carolina%27s_2nd_congressional_district
4827,https://en.wikipedia.org/wiki/Texas%27s_27th_congressional_district
3501,https://en.wikipedia.org/wiki/New_Mexico%27s_1st_congressional_district
1201,https://en.wikipedia.org/wiki/Florida%27s_1st_congressional_district
3904,https://en.wikipedia.org/wiki/Ohio%27s_4th_congressional_district
0651,https://en.wikipedia.org/wiki/California%27s_51st_congressional_district
3203,https://en.wikipedia.org/wiki/Nevada%27s_3rd_congressional_district
0106,https://en.wikipedia.org/wiki/Alabama%27s_6th_congressional_district
1216,https://en.wikipedia.org/wiki/Florida%27s_16th_congressional_district
5104,https://en.wikipedia.org/wiki/Virginia%27s_4th_congressional_district
0105,https://en.wikipedia.org/wiki/Alabama%27s_5th_congressional_district
1712,https://en.wikipedia.org/wiki/Illinois%27s_12th_congressional_district
3705,https://en.wikipedia.org/wiki/North_Carolina%27s_5th_congressional_district
2607,https://en.wikipedia.org/wiki/Michigan%27s_7th_congressional_district
1225,https://en.wikipedia.org/wiki/Florida%27s_25th_congressional_district
1711,https://en.wikipedia.org/wiki/Illinois%27s_11th_congressional_district
1204,https://en.wikipedia.org/wiki/Florida%27s_4th_congressional_district
0806,https://en.wikipedia.org/wiki/Colorado%27s_6th_congressional_district
1716,https://en.wikipedia.org/wiki/Illinois%27s_16th_congressional_district
4701,https://en.wikipedia.org/wiki/Tennessee%27s_1st_congressional_district
1205,https://en.wikipedia.org/wiki/Florida%27s_5th_congressional_district
1804,https://en.wikipedia.org/wiki/Indiana%27s_4th_congressional_district
4203,https://en.wikipedia.org/wiki/Pennsylvania%27s_3rd_congressional_district
3702,https://en.wikipedia.org/wiki/North_Carolina%27s_2nd_congressional_district
0624,https://en.wikipedia.org/wiki/California%27s_24th_congressional_district
4810,https://en.wikipedia.org/wiki/Texas%27s_10th_congressional_district
5101,https://en.wikipedia.org/wiki/Virginia%27s_1st_congressional_district
2106,https://en.wikipedia.org/wiki/Kentucky%27s_6th_congressional_district
1310,https://en.wikipedia.org/wiki/Georgia%27s_10th_congressional_district
1311,https://en.wikipedia.org/wiki/Georgia%27s_11th_congressional_district
1802,https://en.wikipedia.org/wiki/Indiana%27s_2nd_congressional_district
2401,https://en.wikipedia.org/wiki/Maryland%27s_1st_congressional_district
2610,https://en.wikipedia.org/wiki/Michigan%27s_10th_congressional_district
2301,https://en.wikipedia.org/wiki/Maine%27s_1st_congressional_district
5107,https://en.wikipedia.org/wiki/Virginia%27s_7th_congressional_district
1308,https://en.wikipedia.org/wiki/Georgia%27s_8th_congressional_district
5502,https://en.wikipedia.org/wiki/Wisconsin%27s_2nd_congressional_district
4703,https://en.wikipedia.org/wiki/Tennessee%27s_3rd_congressional_district
0603,https://en.wikipedia.org/wiki/California%27s_3rd_congressional_district
1223,https://en.wikipedia.org/wiki/Florida%27s_23rd_congressional_district
2606,https://en.wikipedia.org/wiki/Michigan%27s_6th_congressional_district
3710,https://en.wikipedia.org/wiki/North_Carolina%27s_10th_congressional_district
3708,https://en.wikipedia.org/wiki/North_Carolina%27s_8th_congressional_district
1805,https://en.wikipedia.org/wiki/Indiana%27s_5th_congressional_district
3622,https://en.wikipedia.org/wiki/New_York%27s_22nd_congressional_district
1803,https://en.wikipedia.org/wiki/Indiana%27s_3rd_congressional_district
2501,https://en.wikipedia.org/wiki/Massachusetts%27s_1st_congressional_district
2706,https://en.wikipedia.org/wiki/Minnesota%27s_6th_congressional_district
2206,https://en.wikipedia.org/wiki/Louisiana%27s_6th_congressional_district
2406,https://en.wikipedia.org/wiki/Maryland%27s_6th_congressional_district
0618,https://en.wikipedia.org/wiki/California%27s_18th_congressional_district
2702,https://en.wikipedia.org/wiki/Minnesota%27s_2nd_congressional_district
3706,https://en.wikipedia.org/wiki/North_Carolina%27s_6th_congressional_district
4101,https://en.wikipedia.org/wiki/Oregon%27s_1st_congressional_district
1206,https://en.wikipedia.org/wiki/Florida%27s_6th_congressional_district
1714,https://en.wikipedia.org/wiki/Illinois%27s_14th_congressional_district
3907,https://en.wikipedia.org/wiki/Ohio%27s_7th_congressional_district
4212,https://en.wikipedia.org/wiki/Pennsylvania%27s_12th_congressional_district
3626,https://en.wikipedia.org/wiki/New_York%27s_26th_congressional_district
4501,https://en.wikipedia.org/wiki/South_Carolina%27s_1st_congressional_district
3902,https://en.wikipedia.org/wiki/Ohio%27s_2nd_congressional_district
1213,https://en.wikipedia.org/wiki/Florida%27s_13th_congressional_district
4821,https://en.wikipedia.org/wiki/Texas%27s_21st_congressional_district
5308,https://en.wikipedia.org/wiki/Washington%27s_8th_congressional_district
1215,https://en.wikipedia.org/wiki/Florida%27s_15th_congressional_district
3301,https://en.wikipedia.org/wiki/New_Hampshire%27s_1st_congressional_district
4702,https://en.wikipedia.org/wiki/Tennessee%27s_2nd_congressional_district
2201,https://en.wikipedia.org/wiki/Louisiana%27s_1st_congressional_district
4217,https://en.wikipedia.org/wiki/Pennsylvania%27s_17th_congressional_district
0611,https://en.wikipedia.org/wiki/California%27s_11th_congressional_district
3713,https://en.wikipedia.org/wiki/North_Carolina%27s_13th_congressional_district
2608,https://en.wikipedia.org/wiki/Michigan%27s_8th_congressional_district
4211,https://en.wikipedia.org/wiki/Pennsylvania%27s_11th_congressional_district
1801,https://en.wikipedia.org/wiki/Indiana%27s_1st_congressional_district
4812,https://en.wikipedia.org/wiki/Texas%27s_12th_congressional_district
4504,https://en.wikipedia.org/wiki/South_Carolina%27s_4th_congressional_district
0652,https://en.wikipedia.org/wiki/California%27s_52nd_congressional_district
4005,https://en.wikipedia.org/wiki/Oklahoma%27s_5th_congressional_district
0902,https://en.wikipedia.org/wiki/Connecticut%27s_2nd_congressional_district
3908,https://en.wikipedia.org/wiki/Ohio%27s_8th_congressional_district
3402,https://en.wikipedia.org/wiki/New_Jersey%27s_2nd_congressional_district
1212,https://en.wikipedia.org/wiki/Florida%27s_12th_congressional_district
1000,https://en.wikipedia.org/wiki/Delaware%27s_At-large_congressional_district
4802,https://en.wikipedia.org/wiki/Texas%27s_2nd_congressional_district
3621,https://en.wikipedia.org/wiki/New_York%27s_21st_congressional_district
5110,https://en.wikipedia.org/wiki/Virginia%27s_10th_congressional_district
2603,https://en.wikipedia.org/wiki/Michigan%27s_3rd_congressional_district
3627,https://en.wikipedia.org/wiki/New_York%27s_27th_congressional_district
1207,https://en.wikipedia.org/wiki/Florida%27s_7th_congressional_district
3914,https://en.wikipedia.org/wiki/Ohio%27s_14th_congressional_district
1203,https://en.wikipedia.org/wiki/Florida%27s_3rd_congressional_district
2605,https://en.wikipedia.org/wiki/Michigan%27s_5th_congressional_district
4001,https://en.wikipedia.org/wiki/Oklahoma%27s_1st_congressional_district
3916,https://en.wikipedia.org/wiki/Ohio%27s_16th_congressional_district
0649,https://en.wikipedia.org/wiki/California%27s_49th_congressional_district
5501,https://en.wikipedia.org/wiki/Wisconsin%27s_1st_congressional_district
4219,https://en.wikipedia.org/wiki/Pennsylvania%27s_19th_congressional_district
0606,https://en.wikipedia.org/wiki/California%27s_6th_congressional_district
3625,https://en.wikipedia.org/wiki/New_York%27s_25th_congressional_district
3903,https://en.wikipedia.org/wiki/Ohio%27s_3rd_congressional_district
1224,https://en.wikipedia.org/wiki/Florida%27s_24th_congressional_district
2405,https://en.wikipedia.org/wiki/Maryland%27s_5th_congressional_district
4218,https://en.wikipedia.org/wiki/Pennsylvania%27s_18th_congressional_district
0405,https://en.wikipedia.org/wiki/Arizona%27s_5th_congressional_district
3619,https://en.wikipedia.org/wiki/New_York%27s_19th_congressional_district
4204,https://en.wikipedia.org/wiki/Pennsylvania%27s_4th_congressional_district
4826,https://en.wikipedia.org/wiki/Texas%27s_26th_congressional_district
4216,https://en.wikipedia.org/wiki/Pennsylvania%27s_16th_congressional_district
5505,https://en.wikipedia.org/wiki/Wisconsin%27s_5th_congressional_district
0807,https://en.wikipedia.org/wiki/Colorado%27s_7th_congressional_district
3704,https://en.wikipedia.org/wiki/North_Carolina%27s_4th_congressional_district
2902,https://en.wikipedia.org/wiki/Missouri%27s_2nd_congressional_district
0905,https://en.wikipedia.org/wiki/Connecticut%27s_5th_congressional_district
2903,https://en.wikipedia.org/wiki/Missouri%27s_3rd_congressional_district
1307,https://en.wikipedia.org/wiki/Georgia%27s_7th_congressional_district
3915,https://en.wikipedia.org/wiki/Ohio%27s_15th_congressional_district
5103,https://en.wikipedia.org/wiki/Virginia%27s_3rd_congressional_district
3909,https://en.wikipedia.org/wiki/Ohio%27s_9th_congressional_district
3405,https://en.wikipedia.org/wiki/New_Jersey%27s_5th_congressional_district
1214,https://en.wikipedia.org/wiki/Florida%27s_14th_congressional_district
0623,https://en.wikipedia.org/wiki/California%27s_23rd_congressional_district
4103,https://en.wikipedia.org/wiki/Oregon%27s_3rd_congressional_district
3912,https://en.wikipedia.org/wiki/Ohio%27s_12th_congressional_district
0610,https://en.wikipedia.org/wiki/California%27s_10th_congressional_district
3917,https://en.wikipedia.org/wiki/Ohio%27s_17th_congressional_district
3709,https://en.wikipedia.org/wiki/North_Carolina%27s_9th_congressional_district
1208,https://en.wikipedia.org/wiki/Florida%27s_8th_congressional_district
4822,https://en.wikipedia.org/wiki/Texas%27s_22nd_congressional_district
2615,https://en.wikipedia.org/wiki/Michigan%27s_15th_congressional_district
5102,https://en.wikipedia.org/wiki/Virginia%27s_2nd_congressional_district
2510,https://en.wikipedia.org/wiki/Massachusetts%27s_10th_congressional_district
3403,https://en.wikipedia.org/wiki/New_Jersey%27s_3rd_congressional_district
2502,https://en.wikipedia.org/wiki/Massachusetts%27s_2nd_congressional_district
4705,https://en.wikipedia.org/wiki/Tennessee%27s_5th_congressional_district
4215,https://en.wikipedia.org/wiki/Pennsylvania%27s_15th_congressional_district
0614,https://en.wikipedia.org/wiki/California%27s_14th_congressional_district
3712,https://en.wikipedia.org/wiki/North_Carolina%27s_12th_congressional_district
4206,https://en.wikipedia.org/wiki/Pennsylvania%27s_6th_congressional_district
2003,https://en.wikipedia.org/wiki/Kansas%27s_3rd_congressional_district
1313,https://en.wikipedia.org/wiki/Georgia%27s_13th_congressional_district
0626,https://en.wikipedia.org/wiki/California%27s_26th_congressional_district
2504,https://en.wikipedia.org/wiki/Massachusetts%27s_4th_congressional_district
0406,https://en.wikipedia.org/wiki/Arizona%27s_6th_congressional_district
4402,https://en.wikipedia.org/wiki/Rhode_Island%27s_2nd_congressional_district
3404,https://en.wikipedia.org/wiki/New_Jersey%27s_4th_congressional_district
0901,https://en.wikipedia.org/wiki/Connecticut%27s_1st_congressional_district
3601,https://en.wikipedia.org/wiki/New_York%27s_1st_congressional_district
1209,https://en.wikipedia.org/wiki/Florida%27s_9th_congressional_district
3412,https://en.wikipedia.org/wiki/New_Jersey%27s_12th_congressional_district
4208,https://en.wikipedia.org/wiki/Pennsylvania%27s_8th_congressional_district
1708,https://en.wikipedia.org/wiki/Illinois%27s_8th_congressional_district
3411,https://en.wikipedia.org/wiki/New_Jersey%27s_11th_congressional_district
5309,https://en.wikipedia.org/wiki/Washington%27s_9th_congressional_district
0403,https://en.wikipedia.org/wiki/Arizona%27s_3rd_congressional_district
3407,https://en.wikipedia.org/wiki/New_Jersey%27s_7th_congressional_district
2503,https://en.wikipedia.org/wiki/Massachusetts%27s_3rd_congressional_district
4816,https://en.wikipedia.org/wiki/Texas%27s_16th_congressional_district
2505,https://en.wikipedia.org/wiki/Massachusetts%27s_5th_congressional_district
3628,https://en.wikipedia.org/wiki/New_York%27s_28th_congressional_district
3913,https://en.wikipedia.org/wiki/Ohio%27s_13th_congressional_district
0644,https://en.wikipedia.org/wiki/California%27s_44th_congressional_district
2905,https://en.wikipedia.org/wiki/Missouri%27s_5th_congressional_district
2506,https://en.wikipedia.org/wiki/Massachusetts%27s_6th_congressional_district
2703,https://en.wikipedia.org/wiki/Minnesota%27s_3rd_congressional_district
0903,https://en.wikipedia.org/wiki/Connecticut%27s_3rd_congressional_district
0904,https://en.wikipedia.org/wiki/Connecticut%27s_4th_congressional_district
5301,https://en.wikipedia.org/wiki/Washington%27s_1st_congressional_district
1306,https://en.wikipedia.org/wiki/Georgia%27s_6th_congressional_district
3901,https://en.wikipedia.org/wiki/Ohio%27s_1st_congressional_district
3102,https://en.wikipedia.org/wiki/Nebraska%27s_2nd_congressional_district
2611,https://en.wikipedia.org/wiki/Michigan%27s_11th_congressional_district
5111,https://en.wikipedia.org/wiki/Virginia%27s_11th_congressional_district
2103,https://en.wikipedia.org/wiki/Kentucky%27s_3rd_congressional_district
1218,https://en.wikipedia.org/wiki/Florida%27s_18th_congressional_district
2402,https://en.wikipedia.org/wiki/Maryland%27s_2nd_congressional_district
1713,https://en.wikipedia.org/wiki/Illinois%27s_13th_congressional_district
0607,https://en.wikipedia.org/wiki/California%27s_7th_congressional_district
3401,https://en.wikipedia.org/wiki/New_Jersey%27s_1st_congressional_district
4824,https://en.wikipedia.org/wiki/Texas%27s_24th_congressional_district
4401,https://en.wikipedia.org/wiki/Rhode_Island%27s_1st_congressional_district
4709,https://en.wikipedia.org/wiki/Tennessee%27s_9th_congressional_district
4830,https://en.wikipedia.org/wiki/Texas%27s_30th_congressional_district
2404,https://en.wikipedia.org/wiki/Maryland%27s_4th_congressional_district
0642,https://en.wikipedia.org/wiki/California%27s_42nd_congressional_district
2509,https://en.wikipedia.org/wiki/Massachusetts%27s_9th_congressional_district
2609,https://en.wikipedia.org/wiki/Michigan%27s_9th_congressional_district
0650,https://en.wikipedia.org/wiki/California%27s_50th_congressional_district
2408,https://en.wikipedia.org/wiki/Maryland%27s_8th_congressional_district
2407,https://en.wikipedia.org/wiki/Maryland%27s_7th_congressional_district
2403,https://en.wikipedia.org/wiki/Maryland%27s_3rd_congressional_district
4207,https://en.wikipedia.org/wiki/Pennsylvania%27s_7th_congressional_district
0615,https://en.wikipedia.org/wiki/California%27s_15th_congressional_district
0630,https://en.wikipedia.org/wiki/California%27s_30th_congressional_district
1222,https://en.wikipedia.org/wiki/Florida%27s_22nd_congressional_district
2202,https://en.wikipedia.org/wiki/Louisiana%27s_2nd_congressional_district
4803,https://en.wikipedia.org/wiki/Texas%27s_3rd_congressional_district
0646,https://en.wikipedia.org/wiki/California%27s_46th_congressional_district
1807,https://en.wikipedia.org/wiki/Indiana%27s_7th_congressional_district
4213,https://en.wikipedia.org/wiki/Pennsylvania%27s_13th_congressional_district
1305,https://en.wikipedia.org/wiki/Georgia%27s_5th_congressional_district
1304,https://en.wikipedia.org/wiki/Georgia%27s_4th_congressional_district
1710,https://en.wikipedia.org/wiki/Illinois%27s_10th_congressional_district
1211,https://en.wikipedia.org/wiki/Florida%27s_11th_congressional_district
3602,https://en.wikipedia.org/wiki/New_York%27s_2nd_congressional_district
4829,https://en.wikipedia.org/wiki/Texas%27s_29th_congressional_district
1219,https://en.wikipedia.org/wiki/Florida%27s_19th_congressional_district
0616,https://en.wikipedia.org/wiki/California%27s_16th_congressional_district
4818,https://en.wikipedia.org/wiki/Texas%27s_18th_congressional_district
3618,https://en.wikipedia.org/wiki/New_York%27s_18th_congressional_district
0613,https://en.wikipedia.org/wiki/California%27s_13th_congressional_district
2901,https://en.wikipedia.org/wiki/Missouri%27s_1st_congressional_district
1706,https://en.wikipedia.org/wiki/Illinois%27s_6th_congressional_district
0648,https://en.wikipedia.org/wiki/California%27s_48th_congressional_district
2704,https://en.wikipedia.org/wiki/Minnesota%27s_4th_congressional_district
0404,https://en.wikipedia.org/wiki/Arizona%27s_4th_congressional_district
4807,https://en.wikipedia.org/wiki/Texas%27s_7th_congressional_district
3406,https://en.wikipedia.org/wiki/New_Jersey%27s_6th_congressional_district
3910,https://en.wikipedia.org/wiki/Ohio%27s_10th_congressional_district
0643,https://en.wikipedia.org/wiki/California%27s_43rd_congressional_district
1501,https://en.wikipedia.org/wiki/Hawaii%27s_1st_congressional_district
1702,https://en.wikipedia.org/wiki/Illinois%27s_2nd_congressional_district
4820,https://en.wikipedia.org/wiki/Texas%27s_20th_congressional_district
3603,https://en.wikipedia.org/wiki/New_York%27s_3rd_congressional_district
3201,https://en.wikipedia.org/wiki/Nevada%27s_1st_congressional_district
1210,https://en.wikipedia.org/wiki/Florida%27s_10th_congressional_district
0801,https://en.wikipedia.org/wiki/Colorado%27s_1st_congressional_district
2507,https://en.wikipedia.org/wiki/Massachusetts%27s_7th_congressional_district
4214,https://en.wikipedia.org/wiki/Pennsylvania%27s_14th_congressional_district
1220,https://en.wikipedia.org/wiki/Florida%27s_20th_congressional_district
2612,https://en.wikipedia.org/wiki/Michigan%27s_12th_congressional_district
4832,https://en.wikipedia.org/wiki/Texas%27s_32nd_congressional_district
4809,https://en.wikipedia.org/wiki/Texas%27s_9th_congressional_district
0627,https://en.wikipedia.org/wiki/California%27s_27th_congressional_district
0605,https://en.wikipedia.org/wiki/California%27s_5th_congressional_district
5307,https://en.wikipedia.org/wiki/Washington%27s_7th_congressional_district
1221,https://en.wikipedia.org/wiki/Florida%27s_21st_congressional_district
